customer_id,city_tier,recency_days,frequency,monetary
8266,Tier3,178,5,3090.08
8267,Tier3,242,5,2084.68
8268,Tier3,114,4,2607.608
8269,Tier3,75,5,3133.776
8270,Tier1,148,5,6848.150000000001
8271,Tier2,210,4,4583.83
8272,Tier3,245,1,2547.0640000000003
8273,Tier1,95,5,11436.5
8274,Tier1,162,3,6893.825000000001
8275,Tier3,211,3,1697.4160000000002
8276,Tier3,61,6,5143.432000000001
8277,Tier2,60,5,7546.61
8278,Tier3,171,5,2017.36
8279,Tier3,131,3,3506.3440000000005
8280,Tier3,22,5,3694.2960000000003
8281,Tier3,79,5,4727.928
8282,Tier2,282,5,4335.53
8283,Tier3,263,5,5182.92
8284,Tier2,28,3,4542.8
8285,Tier3,71,4,3429.2480000000005
8286,Tier3,127,2,5348.984
8287,Tier1,291,5,4511.3125
8288,Tier1,57,7,10673.800000000001
8289,Tier2,125,4,1702.54
8290,Tier3,190,7,4061.1040000000003
8291,Tier3,291,4,4216.032
8292,Tier2,248,7,5563.6
8293,Tier2,80,2,6251.6
8294,Tier3,88,4,4523.896
8295,Tier2,296,3,1518.39
8296,Tier1,151,6,8769.5625
8297,Tier2,9,4,1630.7
8298,Tier3,105,2,4528.696
8299,Tier3,104,6,4344.68
8300,Tier2,177,6,2932.71
8301,Tier1,112,2,5329.6875
8302,Tier2,274,5,3291.61
8303,Tier3,32,3,2331.192
8304,Tier2,249,2,6363.57
8305,Tier2,269,5,2438.7
8306,Tier1,42,5,3875.7125
8307,Tier3,97,1,4087.8720000000003
8308,Tier2,157,1,5697.58
8309,Tier1,52,1,3750.875
8310,Tier3,134,1,6344.224
8311,Tier3,10,5,5693.0560000000005
8312,Tier2,65,4,1855.93
8313,Tier2,262,2,6161.72
8314,Tier2,273,3,7311.31
8315,Tier1,249,5,1764.4875
8316,Tier1,12,5,5492.3
8317,Tier2,269,6,5593.72
8318,Tier1,155,7,5738.049999999999
8319,Tier3,204,1,2995.928
8320,Tier1,272,3,4058.875
8321,Tier2,221,5,5241.55
8322,Tier2,214,7,5099.99
8323,Tier2,175,5,6144.76
8324,Tier2,105,5,5401.49
8325,Tier3,64,2,5365.776000000001
8326,Tier2,33,6,8025.13
8327,Tier3,157,2,6657.656
8328,Tier2,70,6,4233.41
8329,Tier1,243,3,1267.225
8330,Tier2,9,3,7080.85
8331,Tier2,128,4,3909.47
8332,Tier3,99,4,4724.6
8333,Tier3,9,6,6521.136
8334,Tier1,89,6,4511.2
8335,Tier1,244,4,7515.1125
8336,Tier2,53,5,6134.61
8337,Tier3,30,4,4592.84
8338,Tier1,102,3,10024.225
8339,Tier2,274,1,6535.45
8340,Tier2,278,4,4784.49
8341,Tier2,240,5,6985.87
8342,Tier1,213,3,6328.875
8343,Tier1,29,6,4664.5125
8344,Tier2,137,3,3306.33
8345,Tier1,185,2,9980.1625
8346,Tier1,89,4,9026.900000000001
8347,Tier1,250,4,11032.550000000001
8348,Tier2,43,7,4221.36
8349,Tier2,255,2,8889.91
8350,Tier2,118,3,7526.69
8351,Tier2,271,4,4955.29
8352,Tier1,106,5,4541.8
8353,Tier2,231,2,7972.74
8354,Tier1,258,4,4585.8
8355,Tier2,231,2,3087.98
8356,Tier1,253,4,3860.825
8357,Tier3,285,4,3653.9040000000005
8358,Tier1,162,2,3161.8125
8359,Tier3,6,6,4786.152
8360,Tier3,216,2,5378.144
8361,Tier2,40,1,6210.33
8362,Tier3,41,4,3945.0
8363,Tier1,262,3,6597.887500000001
8364,Tier1,244,2,8386.6875
8365,Tier2,95,3,5987.67
8366,Tier1,100,4,6041.887500000001
8367,Tier2,191,4,4147.29
8368,Tier2,264,5,3730.01
8369,Tier1,223,4,7382.462500000001
8370,Tier2,199,2,5540.39
8371,Tier1,50,3,6719.712500000001
8372,Tier2,69,4,5199.02
8373,Tier3,231,6,5775.656
8374,Tier2,60,5,4128.83
8375,Tier2,208,2,6218.07
8376,Tier2,39,5,4917.14
8377,Tier3,123,4,4652.936000000001
8378,Tier1,242,3,6049.775
8379,Tier3,105,3,5104.0960000000005
8380,Tier2,283,3,5468.86
8381,Tier2,229,1,5683.54
8382,Tier3,48,7,3057.2000000000003
8383,Tier3,5,3,4069.4160000000006
8384,Tier2,223,3,2446.18
8385,Tier1,220,1,4405.25
8386,Tier3,144,4,6661.960000000001
8387,Tier2,280,4,2898.15
8388,Tier2,116,3,7323.37
8389,Tier1,247,2,8716.75
8390,Tier2,10,3,6534.98
8391,Tier3,281,4,3206.608
8392,Tier2,107,4,2756.41
8393,Tier3,74,3,4377.784
8394,Tier1,191,2,6169.25
8395,Tier1,162,2,5382.262500000001
8396,Tier2,142,3,5983.38
8397,Tier3,261,2,4914.368
8398,Tier3,87,7,3352.024
8399,Tier3,78,4,5142.240000000001
8400,Tier1,18,3,6903.95
8401,Tier3,135,4,1745.864
8402,Tier3,200,9,4092.5040000000004
8403,Tier1,172,4,5826.775
8404,Tier2,216,2,6818.51
8405,Tier2,211,3,3333.83
8406,Tier2,139,4,3724.18
8407,Tier3,112,4,4565.256
8408,Tier1,263,3,8351.8125
8409,Tier2,123,5,6145.54
8410,Tier1,223,2,9867.8875
8411,Tier2,169,1,6674.46
8412,Tier3,158,5,4310.352
8413,Tier1,29,2,6903.400000000001
8414,Tier2,47,3,4031.8
8415,Tier3,119,4,1616.1280000000002
8416,Tier3,48,4,6568.928
8417,Tier2,216,3,6656.93
8418,Tier1,289,2,2431.375
8419,Tier2,242,5,6733.18
8420,Tier3,230,5,6318.112000000001
8421,Tier3,222,6,2931.2560000000003
8422,Tier1,250,8,5467.325
8423,Tier2,141,4,6605.85
8424,Tier1,282,3,9950.75
8425,Tier1,74,3,6520.4625
8426,Tier2,10,3,8293.0
8427,Tier1,159,3,5851.15
8428,Tier1,260,4,2170.275
8429,Tier3,126,5,3650.8080000000004
8430,Tier2,122,5,6557.71
8431,Tier3,213,6,5604.952
8432,Tier2,85,5,4259.87
8433,Tier3,111,3,2008.0720000000001
8434,Tier2,140,5,3001.24
8435,Tier2,18,3,6421.54
8436,Tier2,35,4,3050.61
8437,Tier1,183,1,6966.537499999999
8438,Tier3,98,2,4639.6320000000005
8439,Tier2,86,3,2470.09
8440,Tier1,184,7,8639.2625
8441,Tier2,253,5,5127.32
8442,Tier3,245,2,1610.4
8443,Tier1,169,2,5911.75
8444,Tier1,290,5,4230.0375
8445,Tier3,34,6,5560.784
8446,Tier1,171,2,7057.887500000001
8447,Tier1,287,4,3458.2375
8448,Tier2,206,2,3988.21
8449,Tier2,98,4,1347.03
8450,Tier2,19,6,9281.88
8451,Tier2,52,4,3283.59
8452,Tier3,155,7,3386.792
8453,Tier3,118,2,2790.264
8454,Tier3,18,4,5363.8640000000005
8455,Tier2,175,2,2574.69
8456,Tier1,65,4,6485.175
8457,Tier3,22,2,3428.728
8458,Tier1,234,2,9930.2625
8459,Tier3,90,4,1746.0
8460,Tier1,205,5,9604.7375
8461,Tier3,150,3,3756.168
8462,Tier3,61,2,2299.8
8463,Tier2,89,3,4091.3
8464,Tier1,275,5,7810.5625
8465,Tier1,205,4,3483.3875
8466,Tier2,110,5,6099.21
8467,Tier1,134,2,5127.837500000001
8468,Tier2,18,4,4250.98
8469,Tier2,25,3,560.25
8470,Tier2,49,5,4769.62
8471,Tier2,38,5,4222.22
8472,Tier2,75,5,3109.42
8473,Tier1,256,6,5448.125
8474,Tier3,235,3,2463.5040000000004
8475,Tier3,16,1,4997.6320000000005
8476,Tier2,127,6,5526.06
8477,Tier1,267,6,3641.275
8478,Tier3,73,1,2906.2720000000004
8479,Tier1,115,2,3614.975
8480,Tier1,250,5,2638.7625000000003
8481,Tier2,102,4,819.4
8482,Tier1,285,2,4755.1875
8483,Tier1,205,8,5792.45
8484,Tier3,166,5,4936.968000000001
8485,Tier2,164,7,8184.58
8486,Tier3,144,4,2558.2960000000003
8487,Tier1,257,7,8712.0375
8488,Tier3,170,6,4470.448
8489,Tier2,253,2,3510.8
8490,Tier1,270,3,7802.05
8491,Tier3,45,6,3938.6800000000003
8492,Tier3,59,5,5915.944
8493,Tier1,233,5,4309.0125
8494,Tier3,228,3,1483.304
8495,Tier2,252,5,4437.81
8496,Tier3,203,9,2494.2000000000003
8497,Tier3,119,4,3184.536
8498,Tier1,257,3,6731.3875
8499,Tier1,206,5,5520.287499999999
8500,Tier2,47,3,2515.23
8501,Tier3,170,2,2093.912
8502,Tier2,159,2,9485.26
8503,Tier2,292,6,4302.02
8504,Tier1,119,8,8793.9625
8505,Tier3,180,4,4299.112
8506,Tier2,286,4,11651.35
8507,Tier3,62,1,3256.568
8508,Tier3,186,5,2246.856
8509,Tier1,118,2,6126.887500000001
8510,Tier2,178,4,6467.01
8511,Tier3,260,4,4343.968
8512,Tier1,94,2,4148.925
8513,Tier3,145,2,7544.360000000001
8514,Tier3,10,4,2502.864
8515,Tier2,234,2,5147.04
8516,Tier1,223,2,7714.375
8517,Tier1,71,5,6506.3875
8518,Tier2,156,4,7583.93
8519,Tier1,275,4,9554.7875
8520,Tier2,230,5,5087.92
8521,Tier2,67,4,4805.86
8522,Tier2,25,1,998.77
8523,Tier2,5,1,5789.54
8524,Tier3,259,7,4286.896
8525,Tier2,229,6,7109.24
8526,Tier2,130,3,8571.3
8527,Tier3,271,4,2993.6720000000005
8528,Tier2,206,4,3324.38
8529,Tier3,112,3,5591.76
8530,Tier1,92,4,4123.4375
8531,Tier3,181,4,2580.568
8532,Tier2,133,4,6508.52
8533,Tier3,277,4,5748.64
8534,Tier3,143,1,5994.464
8535,Tier2,129,7,6782.75
8536,Tier2,14,5,4204.33
8537,Tier3,70,6,5631.592000000001
8538,Tier1,292,3,4607.15
8539,Tier3,20,3,5564.664000000001
8540,Tier1,255,3,9881.375
8541,Tier3,286,4,2577.648
8542,Tier2,235,2,3708.99
8543,Tier2,257,5,2230.11
8544,Tier1,104,2,8328.5375
8545,Tier2,98,5,5405.1
8546,Tier2,9,2,5291.07
8547,Tier2,11,2,8445.81
8548,Tier1,69,3,3162.7
8549,Tier3,223,5,4880.2480000000005
8550,Tier1,272,5,3373.1875
8551,Tier3,212,3,3988.688
8552,Tier2,180,2,1272.6
8553,Tier2,204,6,5146.35
8554,Tier1,285,4,9518.85
8555,Tier2,14,3,6768.83
8556,Tier2,258,2,2595.22
8557,Tier1,172,4,8413.7625
8558,Tier1,293,5,7680.612499999999
8559,Tier1,107,4,5237.75
8560,Tier1,20,3,7593.6125
8561,Tier1,37,8,4973.9875
8562,Tier1,39,5,4735.8125
8563,Tier2,187,3,5188.66
8564,Tier2,106,4,2130.97
8565,Tier2,83,3,7118.65
8566,Tier1,21,5,6537.875
8567,Tier2,287,3,3219.6
8568,Tier2,25,6,3550.78
8569,Tier2,21,4,4383.01
8570,Tier3,80,8,3798.8
8571,Tier2,48,5,4630.65
8572,Tier2,32,5,4179.96
8573,Tier2,29,4,5827.93
8574,Tier2,205,5,7825.7
8575,Tier3,105,2,5015.544000000001
8576,Tier3,283,6,2944.2160000000003
8577,Tier2,79,3,7075.05
8578,Tier3,69,3,3582.56
8579,Tier2,259,4,4912.32
8580,Tier2,276,3,5318.48
8581,Tier1,128,3,6770.5125
8582,Tier2,54,1,5944.6
8583,Tier3,17,5,4707.0960000000005
8584,Tier3,250,4,2692.5200000000004
8585,Tier2,212,6,5323.96
8586,Tier2,39,3,6273.7
8587,Tier2,118,8,5566.38
8588,Tier3,36,7,4307.216
8589,Tier2,257,4,6417.09
8590,Tier2,252,6,5321.69
8591,Tier2,160,6,4155.46
8592,Tier3,122,4,4741.9839999999995
8593,Tier3,39,3,2119.608
8594,Tier1,222,5,7597.737499999999
8595,Tier1,272,7,9085.599999999999
8596,Tier3,185,2,1138.44
8597,Tier3,48,1,2395.28
8598,Tier2,178,5,4591.91
8599,Tier2,271,1,5228.31
8600,Tier3,202,6,2728.312
8601,Tier3,103,4,1513.056
8602,Tier3,214,3,4893.432
8603,Tier1,204,5,7176.637500000001
8604,Tier3,151,4,3439.5760000000005
8605,Tier1,216,5,7581.35
8606,Tier3,36,4,5237.952
8607,Tier1,160,5,6792.3875
8608,Tier2,80,3,6273.21
8609,Tier2,206,8,2472.66
8610,Tier3,231,5,5204.184
8611,Tier2,293,2,4315.53
8612,Tier1,146,2,6421.775
8613,Tier3,108,5,610.2
8614,Tier2,219,4,6954.59
8615,Tier2,112,3,3847.84
8616,Tier3,296,7,3002.992
8617,Tier2,29,3,7768.92
8618,Tier3,233,6,4939.544000000001
8619,Tier2,119,5,3381.47
8620,Tier3,212,2,6133.6
8621,Tier3,194,6,4258.296
8622,Tier2,219,2,4759.76
8623,Tier3,13,3,5038.12
8624,Tier2,111,4,6446.94
8625,Tier3,231,5,1233.3120000000001
8626,Tier3,225,2,152.48
8627,Tier2,210,4,4270.36
8628,Tier2,185,5,6339.99
8629,Tier3,133,4,2945.2080000000005
8630,Tier1,291,5,9958.5125
8631,Tier2,177,6,6045.04
8632,Tier2,160,6,3338.75
8633,Tier1,106,2,9500.6875
8634,Tier3,120,3,4819.944
8635,Tier2,172,5,5037.93
8636,Tier2,8,6,6646.62
8637,Tier3,202,3,4242.76
8638,Tier2,208,6,5391.05
8639,Tier2,66,4,6501.33
8640,Tier3,75,3,4640.544000000001
8641,Tier3,96,5,3590.5280000000002
8642,Tier3,180,9,4951.392
8643,Tier1,189,4,3995.1749999999997
8644,Tier1,60,5,7341.975
8645,Tier2,71,4,7194.33
8646,Tier1,67,3,8037.0
8647,Tier2,45,4,2199.53
8648,Tier2,235,3,4546.05
8649,Tier2,155,3,3011.56
8650,Tier2,179,5,3822.16
8651,Tier2,230,4,4079.84
8652,Tier2,101,4,4190.08
8653,Tier1,232,3,5773.775000000001
8654,Tier2,40,7,5704.37
8655,Tier2,18,2,3564.53
8656,Tier3,169,2,1670.1680000000001
8657,Tier3,185,4,3152.552
8658,Tier3,197,5,4034.384
8659,Tier2,203,7,3512.53
8660,Tier1,250,4,6131.549999999999
8661,Tier1,18,3,10531.1125
8662,Tier3,83,3,744.08
8663,Tier1,5,6,8944.1625
8664,Tier2,279,2,5253.82
8665,Tier1,139,3,7033.987499999999
8666,Tier1,119,6,4786.9875
8667,Tier3,68,2,4194.6320000000005
8668,Tier2,278,5,5086.43
8669,Tier2,200,1,3286.69
8670,Tier1,95,1,6320.924999999999
8671,Tier2,276,4,5036.3
8672,Tier3,82,3,4370.832
8673,Tier2,241,3,2970.07
8674,Tier3,18,3,6238.736000000001
8675,Tier1,174,6,3484.0499999999997
8676,Tier2,113,3,7867.77
8677,Tier3,47,3,2168.944
8678,Tier3,79,5,6570.192
8679,Tier1,245,5,5556.174999999999
8680,Tier1,84,3,8517.949999999999
8681,Tier2,176,3,5374.53
8682,Tier1,263,6,5847.7
8683,Tier1,118,2,4466.237499999999
8684,Tier2,115,7,6380.96
8685,Tier2,6,1,6126.97
8686,Tier3,33,3,3557.896
8687,Tier1,276,5,5873.7
8688,Tier3,251,6,8016.2880000000005
8689,Tier3,225,2,3832.696
8690,Tier3,99,4,5363.544000000001
8691,Tier3,238,4,3053.128
8692,Tier3,247,2,4174.608
8693,Tier3,28,6,4286.944
8694,Tier2,164,3,2327.04
8695,Tier2,186,3,7051.94
8696,Tier3,245,3,2775.6240000000003
8697,Tier2,188,9,2908.09
8698,Tier1,98,6,3910.05
8699,Tier3,212,4,1559.288
8700,Tier2,57,5,7057.83
8701,Tier3,98,5,4367.912
8702,Tier1,102,6,7286.675
8703,Tier2,122,2,5126.79
8704,Tier1,294,5,5120.587500000001
8705,Tier3,65,3,3306.5120000000006
8706,Tier1,256,7,4962.075
8707,Tier3,252,4,3289.984
8708,Tier1,268,4,6294.2375
8709,Tier1,58,5,6992.487499999999
8710,Tier1,185,3,5515.4625
8711,Tier2,152,4,3217.86
8712,Tier2,50,4,2887.17
8713,Tier1,122,5,5975.125
8714,Tier2,97,5,7054.8
8715,Tier1,35,6,7615.4625
8716,Tier3,217,3,2848.32
8717,Tier1,158,2,5252.325
8718,Tier2,282,1,7873.8
8719,Tier2,108,2,250.85
8720,Tier3,158,4,2524.4480000000003
8721,Tier3,277,2,3940.5040000000004
8722,Tier3,159,5,3428.928
8723,Tier1,60,3,125.0
8724,Tier3,284,1,3018.664
8725,Tier3,29,4,3376.792
8726,Tier3,270,6,546.36
8727,Tier2,296,6,7107.68
8728,Tier3,238,4,2269.568
8729,Tier2,214,4,6073.8
8730,Tier2,129,5,4507.82
8731,Tier2,177,5,3847.27
8732,Tier2,122,8,6676.42
8733,Tier2,87,2,5903.8
8734,Tier2,86,4,6399.07
8735,Tier3,27,3,5680.6720000000005
8736,Tier2,140,4,5407.16
8737,Tier2,93,6,2044.66
8738,Tier1,215,4,6658.95
8739,Tier3,86,2,936.5440000000001
8740,Tier2,100,3,6408.73
8741,Tier1,50,3,5323.9375
8742,Tier3,275,4,3783.984
8743,Tier1,53,1,3806.75
8744,Tier1,153,7,6256.0625
8745,Tier2,79,5,4396.68
8746,Tier2,225,3,3575.99
8747,Tier1,228,2,6174.575
8748,Tier2,10,4,5317.49
8749,Tier3,59,4,2639.84
8750,Tier2,19,3,4902.2
8751,Tier1,15,6,5693.525
8752,Tier3,171,4,4389.9839999999995
8753,Tier2,78,4,5121.4
8754,Tier2,169,4,6992.23
8755,Tier1,189,4,8378.075
8756,Tier2,92,3,7540.79
8757,Tier2,247,5,5367.89
8758,Tier3,69,8,4791.12
8759,Tier2,277,6,3451.41
8760,Tier2,195,2,3934.07
8761,Tier3,146,6,2670.464
8762,Tier3,42,2,2524.9680000000003
8763,Tier1,157,5,7415.4625
8764,Tier3,41,5,4419.776000000001
8765,Tier2,231,7,7326.38
8766,Tier2,256,4,4860.81
8767,Tier2,139,6,3689.36
8768,Tier2,15,5,4529.72
8769,Tier1,206,3,5732.875
8770,Tier2,242,3,6113.79
8771,Tier2,73,2,2582.94
8772,Tier1,174,3,9700.7375
8773,Tier2,75,4,3532.04
8774,Tier3,275,4,3892.4400000000005
8775,Tier3,153,6,6057.808000000001
8776,Tier2,86,4,3479.56
8777,Tier3,5,2,1329.1280000000002
8778,Tier2,14,2,3554.23
8779,Tier1,151,2,4273.2875
8780,Tier2,98,7,5947.81
8781,Tier1,237,6,5201.5
8782,Tier3,152,4,6209.544000000001
8783,Tier3,128,7,5011.224
8784,Tier2,272,4,3222.91
8785,Tier2,252,5,7044.93
8786,Tier2,102,3,2637.71
8787,Tier2,110,6,5524.97
8788,Tier3,170,3,3495.9120000000003
8789,Tier2,117,6,3325.67
8790,Tier1,62,4,2933.65
8791,Tier3,250,4,2457.288
8792,Tier1,271,3,1197.9
8793,Tier3,180,4,6006.16
8794,Tier2,118,3,4992.38
8795,Tier2,98,5,2284.93
8796,Tier1,254,4,976.9625000000001
8797,Tier2,72,1,7145.42
8798,Tier3,153,4,3459.232
8799,Tier2,9,2,6225.31
8800,Tier3,250,5,6603.976
8801,Tier2,168,4,6775.07
8802,Tier3,254,5,5502.088
8803,Tier3,139,4,4142.8640000000005
8804,Tier2,188,2,5095.19
8805,Tier2,291,7,3614.55
8806,Tier3,216,1,4338.024
8807,Tier1,29,3,6050.037499999999
8808,Tier3,188,5,2897.632
8809,Tier2,221,3,2963.16
8810,Tier3,166,3,3671.4800000000005
8811,Tier1,176,3,6347.849999999999
8812,Tier3,11,2,5213.752
8813,Tier2,107,5,7389.47
8814,Tier3,157,4,3085.696
8815,Tier2,242,4,5099.23
8816,Tier2,174,3,3374.34
8817,Tier3,298,3,5382.352
8818,Tier3,60,3,2234.08
8819,Tier3,96,6,1797.6240000000003
8820,Tier2,166,3,1537.9
8821,Tier2,161,6,5370.46
8822,Tier2,180,5,2472.21
8823,Tier2,76,3,6108.45
8824,Tier1,81,6,3982.2250000000004
8825,Tier2,50,9,1066.36
8826,Tier3,297,5,4767.928
8827,Tier2,251,4,3554.99
8828,Tier3,7,3,2746.992
8829,Tier1,228,3,7434.2875
8830,Tier3,253,5,4959.128000000001
8831,Tier2,219,4,4818.12
8832,Tier3,81,10,4704.024
8833,Tier2,235,6,3333.58
8834,Tier3,54,5,3497.0400000000004
8835,Tier2,153,4,2608.58
8836,Tier2,111,6,5427.6
8837,Tier1,190,3,7375.225
8838,Tier2,291,4,4875.02
8839,Tier3,11,3,5255.64
8840,Tier1,296,7,5609.5875
8841,Tier3,284,6,3357.5040000000004
8842,Tier1,28,2,4388.7
8843,Tier3,217,4,1712.9360000000001
8844,Tier3,193,3,3022.5040000000004
8845,Tier2,81,4,5517.71
8846,Tier1,128,6,2831.4249999999997
8847,Tier2,288,2,3119.77
8848,Tier1,164,1,4472.6
8849,Tier2,228,3,7978.28
8850,Tier2,250,3,4535.49
8851,Tier2,82,9,6671.03
8852,Tier1,100,4,6442.675
8853,Tier1,49,5,4730.224999999999
8854,Tier1,73,5,7249.1125
8855,Tier2,103,1,6389.19
8856,Tier2,72,4,3585.01
8857,Tier1,82,6,3170.4500000000003
8858,Tier2,150,3,4312.76
8859,Tier3,79,2,3704.5440000000003
8860,Tier2,6,5,5903.25
8861,Tier3,161,1,4316.472000000001
8862,Tier2,91,5,8432.65
8863,Tier1,254,9,9635.725
8864,Tier2,52,3,9586.49
8865,Tier2,258,3,6814.88
8866,Tier3,69,4,2325.744
8867,Tier2,46,6,4538.46
8868,Tier3,138,3,8516.552000000001
8869,Tier2,85,4,6538.97
8870,Tier2,23,1,3863.25
8871,Tier1,184,6,9188.0625
8872,Tier1,124,8,1418.375
8873,Tier2,23,8,4893.0
8874,Tier2,74,3,6386.84
8875,Tier3,193,1,4022.192
8876,Tier3,98,3,3560.8320000000003
8877,Tier1,154,7,6592.625
8878,Tier2,128,8,6054.24
8879,Tier1,137,1,8345.1625
8880,Tier2,226,4,6723.68
8881,Tier3,71,6,3846.896
8882,Tier2,299,6,8159.68
8883,Tier3,235,3,5482.832
8884,Tier3,160,5,3341.4480000000003
8885,Tier2,154,5,5782.57
8886,Tier1,113,6,4478.825
8887,Tier2,107,5,5741.14
8888,Tier1,85,2,11002.5625
8889,Tier2,110,6,4061.01
8890,Tier3,32,2,832.176
8891,Tier2,254,4,7135.9
8892,Tier3,290,1,5148.024
8893,Tier3,12,6,3778.824
8894,Tier3,258,6,3039.48
8895,Tier2,45,3,5657.82
8896,Tier3,157,3,2733.088
8897,Tier2,63,5,6492.63
8898,Tier2,209,4,6949.98
8899,Tier3,294,5,3810.376
8900,Tier3,171,2,2799.688
8901,Tier2,218,4,8807.58
8902,Tier3,229,7,2907.928
8903,Tier2,298,7,4244.53
8904,Tier2,113,5,7749.86
8905,Tier1,248,5,8707.637499999999
8906,Tier2,282,4,4542.27
8907,Tier2,195,5,5206.41
8908,Tier1,159,5,5875.650000000001
8909,Tier2,25,3,7561.29
8910,Tier1,167,2,6241.375
8911,Tier1,254,5,4928.1875
8912,Tier2,51,7,5650.44
8913,Tier2,54,7,3564.3
8914,Tier2,142,1,7657.66
8915,Tier2,115,3,4768.17
8916,Tier2,288,4,4874.71
8917,Tier1,236,5,7258.087500000001
8918,Tier2,297,3,6995.25
8919,Tier3,173,4,4120.6720000000005
8920,Tier1,193,3,8492.5875
8921,Tier2,55,3,9051.23
8922,Tier1,12,2,8453.175
8923,Tier2,233,5,6251.01
8924,Tier2,237,1,4601.89
8925,Tier3,23,6,5956.856
8926,Tier2,34,3,2922.07
8927,Tier2,146,5,4504.44
8928,Tier2,296,3,3908.39
8929,Tier1,120,3,7790.650000000001
8930,Tier3,111,4,3021.2960000000003
8931,Tier2,38,5,1063.19
8932,Tier1,182,5,7699.0625
8933,Tier2,36,2,3789.85
8934,Tier2,165,4,3937.6
8935,Tier1,274,5,4945.8375
8936,Tier2,118,4,9668.34
8937,Tier2,98,4,4481.06
8938,Tier2,35,4,2296.65
8939,Tier1,156,3,11255.2125
8940,Tier3,247,2,6076.768
8941,Tier1,269,3,5701.7
8942,Tier2,28,4,4071.16
8943,Tier3,222,7,2025.28
8944,Tier1,69,5,5665.862499999999
8945,Tier1,219,3,5226.6125
8946,Tier1,104,1,4409.9
8947,Tier1,254,3,4740.9
8948,Tier1,280,3,5292.525000000001
8949,Tier2,94,4,5577.08
8950,Tier2,255,8,5512.22
8951,Tier2,69,4,7833.48
8952,Tier1,240,8,7447.150000000001
8953,Tier3,81,3,2123.4320000000002
8954,Tier1,62,5,8123.1875
8955,Tier2,104,5,4682.31
8956,Tier1,249,4,7918.75
8957,Tier1,56,6,7773.3875
8958,Tier2,166,6,4015.69
8959,Tier2,195,4,1063.58
8960,Tier2,126,1,5690.15
8961,Tier2,272,2,5664.59
8962,Tier3,298,4,4265.296
8963,Tier2,250,6,100.0
8964,Tier2,188,1,8421.98
8965,Tier1,172,2,11411.3375
8966,Tier1,108,5,9020.1125
8967,Tier2,93,4,6872.87
8968,Tier2,16,2,7159.98
8969,Tier2,93,4,4323.69
8970,Tier1,158,2,5818.975
8971,Tier3,40,3,5870.472000000001
8972,Tier3,20,2,2704.7520000000004
8973,Tier2,210,3,5984.81
8974,Tier3,166,3,6279.0160000000005
8975,Tier3,204,2,3328.4
8976,Tier3,209,2,2801.48
8977,Tier2,161,3,2554.71
8978,Tier3,23,5,4580.656
8979,Tier1,142,6,5039.425
8980,Tier2,60,5,5196.45
8981,Tier3,192,2,2455.0
8982,Tier3,47,6,1715.0560000000003
8983,Tier1,294,4,4100.3125
8984,Tier3,117,4,3293.2960000000003
8985,Tier2,133,5,5637.3
8986,Tier1,279,5,4577.55
8987,Tier2,261,3,3179.28
8988,Tier3,92,6,4052.7760000000003
8989,Tier3,220,2,1720.688
8990,Tier3,288,3,5767.736000000001
8991,Tier1,111,6,7385.4875
8992,Tier1,28,7,5446.1625
8993,Tier1,236,2,10440.474999999999
8994,Tier1,48,3,9563.6625
8995,Tier2,82,7,4492.75
8996,Tier2,147,3,5304.52
8997,Tier1,219,2,2595.1625000000004
8998,Tier3,8,3,4079.768
8999,Tier2,216,1,3730.58
9000,Tier3,291,4,2434.848
9001,Tier2,203,2,3817.93
9002,Tier2,5,3,4688.25
9003,Tier2,18,1,6004.84
9004,Tier2,226,6,6815.11
9005,Tier2,283,4,4829.24
9006,Tier2,112,3,6173.27
9007,Tier3,122,3,5421.528
9008,Tier3,123,4,4479.76
9009,Tier2,242,2,4143.98
9010,Tier1,258,5,4941.575000000001
9011,Tier3,49,4,2472.6800000000003
9012,Tier3,130,3,2320.56
9013,Tier2,139,3,4531.05
9014,Tier3,68,2,3358.3199999999997
9015,Tier1,262,9,4101.650000000001
9016,Tier1,10,1,5244.337500000001
9017,Tier1,21,2,6991.625
9018,Tier1,286,7,5556.75
9019,Tier2,45,1,1589.79
9020,Tier1,236,3,6964.9
9021,Tier3,94,4,4298.288
9022,Tier2,154,4,4513.41
9023,Tier2,76,4,6082.91
9024,Tier1,261,3,3828.5
9025,Tier2,49,7,3926.26
9026,Tier1,44,4,1864.9625
9027,Tier3,196,2,2879.848
9028,Tier3,15,7,5464.728
9029,Tier2,139,4,3881.63
9030,Tier1,183,4,6558.9625
9031,Tier3,225,3,1778.312
9032,Tier2,226,3,2417.1
9033,Tier1,43,3,1516.4125000000001
9034,Tier2,48,1,5171.95
9035,Tier3,299,3,3880.0480000000007
9036,Tier2,152,6,3421.31
9037,Tier3,26,2,3748.352
9038,Tier1,161,3,5055.5
9039,Tier1,7,2,2656.9625
9040,Tier2,205,5,3522.15
9041,Tier1,101,4,2096.3125
9042,Tier2,113,8,5042.35
9043,Tier1,232,5,4675.2625
9044,Tier2,246,4,2581.17
9045,Tier2,33,6,4969.06
9046,Tier3,113,3,7481.856
9047,Tier3,15,1,4308.496
9048,Tier3,99,6,4829.184
9049,Tier3,136,3,1826.4400000000003
9050,Tier2,97,4,2870.29
9051,Tier2,58,5,4668.01
9052,Tier3,246,3,2797.4080000000004
