customer_id,city_tier,recency_days,frequency,monetary,segment,segment_label
7783,Tier2,24,2,1071.0,3,New/Low-Value Active
7784,Tier2,16,3,1071.0,3,New/Low-Value Active
7785,Tier2,1,5,4290.0,0,Champions
7786,Tier3,32,2,813.0,3,New/Low-Value Active
7787,Tier2,95,2,441.0,2,Dormant/Churned
7788,Tier3,88,6,7061.0,1,At-Risk High-Value
7789,Tier3,126,1,118.0,2,Dormant/Churned
7790,Tier2,48,1,468.0,3,New/Low-Value Active
7791,Tier1,21,3,763.0,3,New/Low-Value Active
7792,Tier3,37,4,656.0,3,New/Low-Value Active
7793,Tier3,11,3,2089.0,3,New/Low-Value Active
7794,Tier3,14,3,1153.0,3,New/Low-Value Active
7795,Tier3,139,4,2429.0,2,Dormant/Churned
7796,Tier2,21,5,1521.0,0,Champions
7797,Tier2,3,4,2980.0,0,Champions
7798,Tier2,41,1,257.0,3,New/Low-Value Active
7799,Tier1,85,5,1549.0,2,Dormant/Churned
7800,Tier2,40,3,3042.0,3,New/Low-Value Active
7801,Tier3,54,0,0.0,3,New/Low-Value Active
7802,Tier3,5,5,691.0,0,Champions
7803,Tier3,14,3,177.0,3,New/Low-Value Active
7804,Tier2,83,5,4687.0,0,Champions
7805,Tier3,6,6,2051.0,0,Champions
7806,Tier2,114,4,1776.0,2,Dormant/Churned
7807,Tier1,9,8,2968.0,0,Champions
7808,Tier1,92,7,1769.0,0,Champions
7809,Tier2,85,6,4843.0,0,Champions
7810,Tier2,33,3,1347.0,3,New/Low-Value Active
7811,Tier2,25,3,2667.0,3,New/Low-Value Active
7812,Tier1,13,8,4528.0,0,Champions
7813,Tier3,58,2,238.0,3,New/Low-Value Active
7814,Tier1,91,4,1904.0,2,Dormant/Churned
7815,Tier2,25,2,225.0,3,New/Low-Value Active
7816,Tier3,6,4,2111.0,0,Champions
7817,Tier3,23,0,0.0,3,New/Low-Value Active
7818,Tier1,19,3,820.0,3,New/Low-Value Active
7819,Tier3,11,2,1059.0,3,New/Low-Value Active
7820,Tier3,12,4,1147.0,3,New/Low-Value Active
7821,Tier3,12,4,2738.0,0,Champions
7822,Tier1,48,9,1190.0,0,Champions
7823,Tier1,81,6,3269.0,0,Champions
7824,Tier3,51,0,0.0,3,New/Low-Value Active
7825,Tier3,22,4,802.0,3,New/Low-Value Active
7826,Tier1,14,7,2209.0,0,Champions
7827,Tier3,106,3,1356.0,2,Dormant/Churned
7828,Tier3,15,3,389.0,3,New/Low-Value Active
7829,Tier3,21,2,394.0,3,New/Low-Value Active
7830,Tier3,17,0,0.0,3,New/Low-Value Active
7831,Tier3,97,8,3114.0,0,Champions
7832,Tier1,42,6,2421.0,0,Champions
7833,Tier2,72,5,1589.0,0,Champions
7834,Tier2,9,5,6220.0,1,At-Risk High-Value
7835,Tier3,100,2,406.0,2,Dormant/Churned
7836,Tier1,13,4,2303.0,0,Champions
7837,Tier2,16,0,0.0,3,New/Low-Value Active
7838,Tier3,9,2,2199.0,3,New/Low-Value Active
7839,Tier3,8,2,945.0,3,New/Low-Value Active
7840,Tier2,13,5,4694.0,0,Champions
7841,Tier2,13,3,734.0,3,New/Low-Value Active
7842,Tier2,8,5,2026.0,0,Champions
7843,Tier2,45,2,1006.0,3,New/Low-Value Active
7844,Tier3,31,4,2661.0,0,Champions
7845,Tier3,17,1,258.0,3,New/Low-Value Active
7846,Tier3,40,1,285.0,3,New/Low-Value Active
7847,Tier3,64,1,580.0,3,New/Low-Value Active
7848,Tier2,69,3,263.0,3,New/Low-Value Active
7849,Tier3,36,3,668.0,3,New/Low-Value Active
7850,Tier3,81,6,1708.0,0,Champions
7851,Tier3,3,1,44.0,3,New/Low-Value Active
7852,Tier3,160,5,1158.0,2,Dormant/Churned
7853,Tier3,23,2,2010.0,3,New/Low-Value Active
7854,Tier3,21,4,3642.0,0,Champions
7855,Tier3,49,2,1011.0,3,New/Low-Value Active
7856,Tier3,41,6,4423.0,0,Champions
7857,Tier2,186,1,560.0,2,Dormant/Churned
7858,Tier1,27,5,2888.0,0,Champions
7859,Tier1,88,8,5142.0,1,At-Risk High-Value
7860,Tier2,8,5,1830.0,0,Champions
7861,Tier1,17,7,3382.0,0,Champions
7862,Tier3,7,3,452.0,3,New/Low-Value Active
7863,Tier3,69,0,0.0,3,New/Low-Value Active
7864,Tier2,42,4,3651.0,0,Champions
7865,Tier3,27,5,2431.0,0,Champions
7866,Tier1,35,5,1665.0,0,Champions
7867,Tier1,12,4,5267.0,0,Champions
7868,Tier3,72,1,545.0,3,New/Low-Value Active
7869,Tier3,35,4,1179.0,3,New/Low-Value Active
7870,Tier2,9,3,1155.0,3,New/Low-Value Active
7871,Tier3,74,5,1299.0,0,Champions
7872,Tier2,13,5,328.0,0,Champions
7873,Tier1,6,5,957.0,0,Champions
7874,Tier2,152,4,1139.0,2,Dormant/Churned
7875,Tier1,14,5,1520.0,0,Champions
7876,Tier3,39,1,73.0,3,New/Low-Value Active
7877,Tier3,55,3,423.0,3,New/Low-Value Active
7878,Tier2,7,6,1562.0,0,Champions
7879,Tier2,0,2,374.0,3,New/Low-Value Active
7880,Tier1,37,6,2830.0,0,Champions
7881,Tier1,62,4,1784.0,0,Champions
7882,Tier2,87,1,540.0,3,New/Low-Value Active
7883,Tier3,17,1,276.0,3,New/Low-Value Active
7884,Tier1,56,5,5128.0,0,Champions
7885,Tier1,6,4,1751.0,0,Champions
7886,Tier2,29,4,3969.0,0,Champions
7887,Tier2,25,2,157.0,3,New/Low-Value Active
7888,Tier3,23,3,480.0,3,New/Low-Value Active
7889,Tier3,91,3,2872.0,2,Dormant/Churned
7890,Tier1,9,5,7711.0,1,At-Risk High-Value
7891,Tier3,73,2,792.0,3,New/Low-Value Active
7892,Tier3,16,3,259.0,3,New/Low-Value Active
7893,Tier1,51,6,3516.0,0,Champions
7894,Tier2,46,4,2262.0,0,Champions
7895,Tier3,186,4,2949.0,2,Dormant/Churned
7896,Tier3,4,5,2510.0,0,Champions
7897,Tier1,24,5,2061.0,0,Champions
7898,Tier2,21,6,2155.0,0,Champions
7899,Tier3,118,1,965.0,2,Dormant/Churned
7900,Tier3,25,2,674.0,3,New/Low-Value Active
7901,Tier2,110,4,1238.0,2,Dormant/Churned
7902,Tier2,25,3,263.0,3,New/Low-Value Active
7903,Tier2,41,6,2237.0,0,Champions
7904,Tier3,45,0,0.0,3,New/Low-Value Active
7905,Tier3,34,1,196.0,3,New/Low-Value Active
7906,Tier3,30,2,952.0,3,New/Low-Value Active
7907,Tier2,11,6,3820.0,0,Champions
7908,Tier3,9,4,1317.0,3,New/Low-Value Active
7909,Tier3,29,7,4130.0,0,Champions
7910,Tier3,99,5,3242.0,2,Dormant/Churned
7911,Tier3,19,4,1068.0,3,New/Low-Value Active
7912,Tier2,23,5,1196.0,0,Champions
7913,Tier1,14,6,1771.0,0,Champions
7914,Tier1,24,8,9989.0,1,At-Risk High-Value
7915,Tier2,82,2,563.0,3,New/Low-Value Active
7916,Tier3,10,2,659.0,3,New/Low-Value Active
7917,Tier3,34,4,996.0,3,New/Low-Value Active
7918,Tier2,1,2,1056.0,3,New/Low-Value Active
7919,Tier2,7,3,1369.0,3,New/Low-Value Active
7920,Tier1,16,6,3496.0,0,Champions
7921,Tier3,101,4,1629.0,2,Dormant/Churned
7922,Tier2,76,5,1416.0,0,Champions
7923,Tier1,24,5,595.0,0,Champions
7924,Tier2,161,2,1920.0,2,Dormant/Churned
7925,Tier1,21,8,2173.0,0,Champions
7926,Tier3,49,4,2906.0,0,Champions
7927,Tier2,60,6,890.0,0,Champions
7928,Tier1,15,8,7787.0,1,At-Risk High-Value
7929,Tier3,16,2,1618.0,3,New/Low-Value Active
7930,Tier3,14,1,584.0,3,New/Low-Value Active
7931,Tier3,71,2,896.0,3,New/Low-Value Active
7932,Tier3,73,4,419.0,3,New/Low-Value Active
7933,Tier1,0,6,2452.0,0,Champions
7934,Tier2,32,4,3298.0,0,Champions
7935,Tier1,174,7,5980.0,2,Dormant/Churned
7936,Tier3,63,3,1564.0,3,New/Low-Value Active
7937,Tier3,4,6,557.0,0,Champions
7938,Tier2,71,7,1430.0,0,Champions
7939,Tier1,74,6,2719.0,0,Champions
7940,Tier2,28,4,4561.0,0,Champions
7941,Tier2,4,1,1169.0,3,New/Low-Value Active
7942,Tier2,119,3,1138.0,2,Dormant/Churned
7943,Tier1,13,4,5212.0,0,Champions
7944,Tier2,50,3,421.0,3,New/Low-Value Active
7945,Tier3,35,2,276.0,3,New/Low-Value Active
7946,Tier2,14,3,1128.0,3,New/Low-Value Active
7947,Tier2,40,1,223.0,3,New/Low-Value Active
7948,Tier3,136,3,819.0,2,Dormant/Churned
7949,Tier2,118,2,1137.0,2,Dormant/Churned
7950,Tier2,50,2,392.0,3,New/Low-Value Active
7951,Tier3,53,3,2877.0,3,New/Low-Value Active
7952,Tier3,8,3,842.0,3,New/Low-Value Active
7953,Tier2,41,5,2083.0,0,Champions
7954,Tier2,37,0,0.0,3,New/Low-Value Active
7955,Tier3,17,1,1097.0,3,New/Low-Value Active
7956,Tier3,12,3,75.0,3,New/Low-Value Active
7957,Tier3,72,2,838.0,3,New/Low-Value Active
7958,Tier3,25,3,272.0,3,New/Low-Value Active
7959,Tier1,29,3,4689.0,0,Champions
7960,Tier3,32,2,845.0,3,New/Low-Value Active
7961,Tier3,14,1,1519.0,3,New/Low-Value Active
7962,Tier2,41,3,636.0,3,New/Low-Value Active
7963,Tier3,25,2,530.0,3,New/Low-Value Active
7964,Tier2,107,4,4068.0,2,Dormant/Churned
7965,Tier3,11,2,469.0,3,New/Low-Value Active
7966,Tier3,5,4,2916.0,0,Champions
7967,Tier2,80,5,478.0,2,Dormant/Churned
7968,Tier2,40,4,3664.0,0,Champions
7969,Tier3,25,3,1533.0,3,New/Low-Value Active
7970,Tier3,66,3,2573.0,3,New/Low-Value Active
7971,Tier3,19,7,4915.0,0,Champions
7972,Tier1,29,7,4608.0,0,Champions
7973,Tier3,30,5,2132.0,0,Champions
7974,Tier2,30,1,411.0,3,New/Low-Value Active
7975,Tier1,81,8,1474.0,0,Champions
7976,Tier2,8,2,174.0,3,New/Low-Value Active
7977,Tier1,1,5,6949.0,1,At-Risk High-Value
7978,Tier2,110,3,2180.0,2,Dormant/Churned
7979,Tier1,42,9,12594.0,1,At-Risk High-Value
7980,Tier2,137,1,551.0,2,Dormant/Churned
7981,Tier1,9,5,6316.0,1,At-Risk High-Value
7982,Tier2,8,2,259.0,3,New/Low-Value Active
7983,Tier1,66,6,2643.0,0,Champions
7984,Tier1,131,7,12082.0,1,At-Risk High-Value
7985,Tier3,43,2,357.0,3,New/Low-Value Active
7986,Tier3,42,2,2378.0,3,New/Low-Value Active
7987,Tier1,113,3,421.0,2,Dormant/Churned
7988,Tier3,45,6,5802.0,1,At-Risk High-Value
7989,Tier2,37,3,1728.0,3,New/Low-Value Active
7990,Tier1,71,7,3217.0,0,Champions
7991,Tier2,8,2,808.0,3,New/Low-Value Active
7992,Tier3,2,1,469.0,3,New/Low-Value Active
7993,Tier3,61,0,0.0,3,New/Low-Value Active
7994,Tier3,30,4,1373.0,3,New/Low-Value Active
7995,Tier3,10,4,2723.0,0,Champions
7996,Tier1,10,8,3076.0,0,Champions
7997,Tier2,13,2,1028.0,3,New/Low-Value Active
7998,Tier3,54,2,83.0,3,New/Low-Value Active
7999,Tier3,77,1,100.0,3,New/Low-Value Active
8000,Tier2,16,6,3085.0,0,Champions
8001,Tier3,124,2,707.0,2,Dormant/Churned
8002,Tier3,109,4,1261.0,2,Dormant/Churned
8003,Tier1,55,6,1296.0,0,Champions
8004,Tier2,5,3,3389.0,3,New/Low-Value Active
8005,Tier2,19,7,2166.0,0,Champions
8006,Tier2,7,5,1467.0,0,Champions
8007,Tier2,24,3,1034.0,3,New/Low-Value Active
8008,Tier3,1,2,1578.0,3,New/Low-Value Active
8009,Tier3,79,3,1632.0,2,Dormant/Churned
8010,Tier3,105,3,1326.0,2,Dormant/Churned
8011,Tier3,20,2,556.0,3,New/Low-Value Active
8012,Tier1,3,4,1531.0,3,New/Low-Value Active
8013,Tier2,17,6,3239.0,0,Champions
8014,Tier2,1,6,2422.0,0,Champions
8015,Tier1,89,6,3134.0,0,Champions
8016,Tier3,118,3,2088.0,2,Dormant/Churned
8017,Tier2,88,4,688.0,2,Dormant/Churned
8018,Tier1,7,6,6731.0,1,At-Risk High-Value
8019,Tier2,26,5,2001.0,0,Champions
8020,Tier2,2,8,1150.0,0,Champions
8021,Tier3,123,2,528.0,2,Dormant/Churned
8022,Tier1,34,5,1656.0,0,Champions
8023,Tier3,113,1,763.0,2,Dormant/Churned
8024,Tier1,57,6,4759.0,0,Champions
8025,Tier3,40,4,335.0,3,New/Low-Value Active
8026,Tier2,52,4,1544.0,3,New/Low-Value Active
8027,Tier2,145,5,1230.0,2,Dormant/Churned
8028,Tier3,0,4,1916.0,0,Champions
8029,Tier3,5,1,403.0,3,New/Low-Value Active
8030,Tier2,34,5,554.0,0,Champions
8031,Tier3,0,3,1015.0,3,New/Low-Value Active
8032,Tier3,5,6,2101.0,0,Champions
8033,Tier2,5,6,1344.0,0,Champions
8034,Tier3,62,4,1405.0,3,New/Low-Value Active
8035,Tier2,22,3,835.0,3,New/Low-Value Active
8036,Tier2,43,5,930.0,0,Champions
8037,Tier3,27,4,857.0,3,New/Low-Value Active
8038,Tier3,21,2,50.0,3,New/Low-Value Active
8039,Tier2,102,3,614.0,2,Dormant/Churned
8040,Tier2,4,5,9480.0,1,At-Risk High-Value
8041,Tier3,71,2,413.0,3,New/Low-Value Active
8042,Tier3,13,4,2607.0,0,Champions
8043,Tier2,3,3,970.0,3,New/Low-Value Active
8044,Tier3,28,1,321.0,3,New/Low-Value Active
8045,Tier3,28,6,4212.0,0,Champions
8046,Tier3,0,3,107.0,3,New/Low-Value Active
8047,Tier2,5,4,1721.0,0,Champions
8048,Tier3,35,2,933.0,3,New/Low-Value Active
8049,Tier3,13,0,0.0,3,New/Low-Value Active
8050,Tier3,10,7,755.0,0,Champions
8051,Tier3,89,3,1660.0,2,Dormant/Churned
8052,Tier3,69,1,160.0,3,New/Low-Value Active
8053,Tier2,32,2,3534.0,3,New/Low-Value Active
8054,Tier3,6,4,1419.0,3,New/Low-Value Active
8055,Tier2,66,3,1207.0,3,New/Low-Value Active
8056,Tier2,1,5,1232.0,0,Champions
8057,Tier1,17,6,4077.0,0,Champions
8058,Tier1,28,4,984.0,3,New/Low-Value Active
8059,Tier2,3,4,687.0,3,New/Low-Value Active
8060,Tier3,58,2,276.0,3,New/Low-Value Active
8061,Tier3,2,1,176.0,3,New/Low-Value Active
8062,Tier1,76,7,4350.0,0,Champions
8063,Tier3,37,3,256.0,3,New/Low-Value Active
8064,Tier3,21,3,2045.0,3,New/Low-Value Active
8065,Tier3,22,6,1510.0,0,Champions
8066,Tier2,9,3,1233.0,3,New/Low-Value Active
8067,Tier3,33,2,1263.0,3,New/Low-Value Active
8068,Tier2,18,5,2835.0,0,Champions
8069,Tier2,12,4,3047.0,0,Champions
8070,Tier3,11,6,1385.0,0,Champions
8071,Tier2,5,4,1191.0,3,New/Low-Value Active
8072,Tier2,0,7,1687.0,0,Champions
8073,Tier3,90,2,1606.0,2,Dormant/Churned
8074,Tier1,55,6,3582.0,0,Champions
8075,Tier2,7,6,3472.0,0,Champions
8076,Tier3,66,2,1756.0,3,New/Low-Value Active
8077,Tier1,17,9,1751.0,0,Champions
8078,Tier2,151,4,1980.0,2,Dormant/Churned
8079,Tier2,5,1,1542.0,3,New/Low-Value Active
8080,Tier2,21,3,543.0,3,New/Low-Value Active
8081,Tier2,28,6,4002.0,0,Champions
8082,Tier3,28,2,371.0,3,New/Low-Value Active
8083,Tier2,98,2,264.0,2,Dormant/Churned
8084,Tier3,106,6,3115.0,2,Dormant/Churned
8085,Tier1,29,7,1477.0,0,Champions
8086,Tier3,64,0,0.0,3,New/Low-Value Active
8087,Tier3,2,3,626.0,3,New/Low-Value Active
8088,Tier3,3,3,2047.0,3,New/Low-Value Active
8089,Tier3,39,5,2815.0,0,Champions
8090,Tier3,23,2,931.0,3,New/Low-Value Active
8091,Tier1,1,10,14169.0,1,At-Risk High-Value
8092,Tier3,5,1,636.0,3,New/Low-Value Active
8093,Tier2,8,6,5122.0,0,Champions
8094,Tier3,17,1,24.0,3,New/Low-Value Active
8095,Tier2,10,3,237.0,3,New/Low-Value Active
8096,Tier3,37,5,1852.0,0,Champions
8097,Tier3,2,0,0.0,3,New/Low-Value Active
8098,Tier3,16,6,7739.0,1,At-Risk High-Value
8099,Tier3,10,4,7662.0,1,At-Risk High-Value
8100,Tier2,94,2,1357.0,2,Dormant/Churned
8101,Tier3,56,3,491.0,3,New/Low-Value Active
8102,Tier2,75,2,2613.0,3,New/Low-Value Active
8103,Tier1,66,1,156.0,3,New/Low-Value Active
8104,Tier3,0,4,298.0,3,New/Low-Value Active
8105,Tier3,68,4,2058.0,0,Champions
8106,Tier1,53,3,756.0,3,New/Low-Value Active
8107,Tier2,26,6,2001.0,0,Champions
8108,Tier2,161,7,1854.0,2,Dormant/Churned
8109,Tier2,5,4,1525.0,3,New/Low-Value Active
8110,Tier2,121,5,3847.0,2,Dormant/Churned
8111,Tier2,15,5,2256.0,0,Champions
8112,Tier3,2,1,427.0,3,New/Low-Value Active
8113,Tier1,14,10,7469.0,1,At-Risk High-Value
8114,Tier3,21,1,144.0,3,New/Low-Value Active
8115,Tier1,48,8,658.0,0,Champions
8116,Tier1,25,3,1492.0,3,New/Low-Value Active
8117,Tier3,123,2,588.0,2,Dormant/Churned
8118,Tier2,68,3,595.0,3,New/Low-Value Active
8119,Tier3,9,1,672.0,3,New/Low-Value Active
8120,Tier3,20,4,4918.0,0,Champions
8121,Tier3,66,6,3764.0,0,Champions
8122,Tier3,44,4,1154.0,3,New/Low-Value Active
8123,Tier3,64,6,3138.0,0,Champions
8124,Tier1,134,8,4383.0,2,Dormant/Churned
8125,Tier2,61,7,4565.0,0,Champions
8126,Tier3,44,3,1455.0,3,New/Low-Value Active
8127,Tier3,3,0,0.0,3,New/Low-Value Active
8128,Tier1,30,9,3047.0,0,Champions
8129,Tier3,34,0,0.0,3,New/Low-Value Active
8130,Tier2,17,5,1351.0,0,Champions
8131,Tier3,73,1,558.0,3,New/Low-Value Active
8132,Tier3,38,6,3567.0,0,Champions
8133,Tier3,39,0,0.0,3,New/Low-Value Active
8134,Tier2,1,2,1122.0,3,New/Low-Value Active
8135,Tier3,76,1,137.0,3,New/Low-Value Active
8136,Tier2,5,2,2713.0,3,New/Low-Value Active
8137,Tier3,49,1,117.0,3,New/Low-Value Active
8138,Tier3,11,5,375.0,0,Champions
8139,Tier1,59,3,9074.0,1,At-Risk High-Value
8140,Tier3,16,3,1396.0,3,New/Low-Value Active
8141,Tier3,53,2,1607.0,3,New/Low-Value Active
8142,Tier3,85,2,1119.0,2,Dormant/Churned
8143,Tier2,21,1,490.0,3,New/Low-Value Active
8144,Tier3,113,5,1290.0,2,Dormant/Churned
8145,Tier1,23,5,135.0,0,Champions
8146,Tier2,20,5,3658.0,0,Champions
8147,Tier2,14,3,825.0,3,New/Low-Value Active
8148,Tier2,56,1,1333.0,3,New/Low-Value Active
8149,Tier3,22,4,2754.0,0,Champions
8150,Tier2,77,2,1011.0,3,New/Low-Value Active
8151,Tier2,93,4,2430.0,2,Dormant/Churned
8152,Tier3,67,0,0.0,3,New/Low-Value Active
8153,Tier1,64,8,2977.0,0,Champions
8154,Tier2,100,6,4439.0,2,Dormant/Churned
8155,Tier3,6,6,1756.0,0,Champions
8156,Tier1,15,4,1966.0,0,Champions
8157,Tier3,35,2,813.0,3,New/Low-Value Active
8158,Tier3,44,5,4836.0,0,Champions
8159,Tier3,1,6,1742.0,0,Champions
8160,Tier2,40,3,152.0,3,New/Low-Value Active
8161,Tier2,66,3,5606.0,0,Champions
8162,Tier3,98,1,384.0,2,Dormant/Churned
8163,Tier3,16,4,2181.0,0,Champions
8164,Tier3,46,4,821.0,3,New/Low-Value Active
8165,Tier2,46,1,2028.0,3,New/Low-Value Active
8166,Tier3,71,5,3219.0,0,Champions
8167,Tier1,18,7,2478.0,0,Champions
8168,Tier1,25,8,5019.0,1,At-Risk High-Value
8169,Tier3,35,3,385.0,3,New/Low-Value Active
8170,Tier2,20,0,0.0,3,New/Low-Value Active
8171,Tier3,11,5,579.0,0,Champions
8172,Tier2,81,3,582.0,3,New/Low-Value Active
8173,Tier3,33,3,1800.0,3,New/Low-Value Active
8174,Tier1,68,7,6898.0,1,At-Risk High-Value
8175,Tier3,48,3,2116.0,3,New/Low-Value Active
8176,Tier1,29,5,6331.0,1,At-Risk High-Value
8177,Tier3,115,5,639.0,2,Dormant/Churned
8178,Tier2,1,3,2523.0,3,New/Low-Value Active
8179,Tier1,45,3,672.0,3,New/Low-Value Active
8180,Tier3,103,1,1039.0,2,Dormant/Churned
8181,Tier1,29,2,1349.0,3,New/Low-Value Active
8182,Tier2,155,2,348.0,2,Dormant/Churned
8183,Tier2,224,9,4841.0,2,Dormant/Churned
8184,Tier2,12,3,1520.0,3,New/Low-Value Active
8185,Tier3,1,6,1554.0,0,Champions
8186,Tier3,33,2,418.0,3,New/Low-Value Active
8187,Tier2,74,3,964.0,3,New/Low-Value Active
8188,Tier2,6,5,5654.0,0,Champions
8189,Tier3,0,2,497.0,3,New/Low-Value Active
8190,Tier2,24,1,355.0,3,New/Low-Value Active
8191,Tier3,55,2,698.0,3,New/Low-Value Active
8192,Tier1,9,4,866.0,3,New/Low-Value Active
8193,Tier3,38,3,1930.0,3,New/Low-Value Active
8194,Tier2,2,2,834.0,3,New/Low-Value Active
8195,Tier2,45,6,2318.0,0,Champions
8196,Tier1,22,8,2729.0,0,Champions
8197,Tier2,8,5,1581.0,0,Champions
8198,Tier3,1,2,430.0,3,New/Low-Value Active
8199,Tier3,13,1,120.0,3,New/Low-Value Active
8200,Tier2,97,3,854.0,2,Dormant/Churned
8201,Tier3,28,2,345.0,3,New/Low-Value Active
8202,Tier3,104,2,284.0,2,Dormant/Churned
8203,Tier1,24,4,1401.0,3,New/Low-Value Active
8204,Tier2,14,1,130.0,3,New/Low-Value Active
8205,Tier2,15,8,4945.0,1,At-Risk High-Value
8206,Tier1,63,6,2540.0,0,Champions
8207,Tier2,43,1,318.0,3,New/Low-Value Active
8208,Tier3,69,3,870.0,3,New/Low-Value Active
8209,Tier3,15,4,4348.0,0,Champions
8210,Tier1,41,6,3974.0,0,Champions
8211,Tier3,30,4,971.0,3,New/Low-Value Active
8212,Tier3,63,1,178.0,3,New/Low-Value Active
8213,Tier3,0,3,776.0,3,New/Low-Value Active
8214,Tier2,107,1,799.0,2,Dormant/Churned
8215,Tier3,147,1,116.0,2,Dormant/Churned
8216,Tier2,16,3,478.0,3,New/Low-Value Active
8217,Tier3,6,5,3076.0,0,Champions
8218,Tier2,6,5,2282.0,0,Champions
8219,Tier3,6,0,0.0,3,New/Low-Value Active
8220,Tier3,18,2,764.0,3,New/Low-Value Active
8221,Tier3,19,5,1586.0,0,Champions
8222,Tier3,47,2,1026.0,3,New/Low-Value Active
8223,Tier3,54,1,347.0,3,New/Low-Value Active
8224,Tier3,12,8,5104.0,1,At-Risk High-Value
8225,Tier3,2,3,1971.0,3,New/Low-Value Active
8226,Tier3,7,2,454.0,3,New/Low-Value Active
8227,Tier3,25,2,1663.0,3,New/Low-Value Active
8228,Tier2,53,8,3144.0,0,Champions
8229,Tier2,17,6,1794.0,0,Champions
8230,Tier3,0,3,2037.0,3,New/Low-Value Active
8231,Tier3,15,3,1295.0,3,New/Low-Value Active
8232,Tier3,32,1,112.0,3,New/Low-Value Active
8233,Tier3,57,6,465.0,0,Champions
8234,Tier3,44,2,836.0,3,New/Low-Value Active
8235,Tier2,120,4,3193.0,2,Dormant/Churned
8236,Tier1,6,3,1100.0,3,New/Low-Value Active
8237,Tier2,76,0,0.0,3,New/Low-Value Active
8238,Tier3,109,4,643.0,2,Dormant/Churned
8239,Tier3,16,4,303.0,3,New/Low-Value Active
8240,Tier3,36,1,463.0,3,New/Low-Value Active
8241,Tier2,12,7,7333.0,1,At-Risk High-Value
8242,Tier3,144,1,609.0,2,Dormant/Churned
8243,Tier1,15,5,359.0,0,Champions
8244,Tier1,65,10,6101.0,1,At-Risk High-Value
8245,Tier3,110,4,829.0,2,Dormant/Churned
8246,Tier1,48,3,1557.0,3,New/Low-Value Active
8247,Tier2,77,6,3867.0,0,Champions
8248,Tier2,238,4,5187.0,2,Dormant/Churned
8249,Tier3,47,3,78.0,3,New/Low-Value Active
8250,Tier3,19,9,1550.0,0,Champions
8251,Tier2,10,3,2076.0,3,New/Low-Value Active
8252,Tier2,16,4,515.0,3,New/Low-Value Active
8253,Tier2,63,3,1953.0,3,New/Low-Value Active
8254,Tier2,130,6,3043.0,2,Dormant/Churned
8255,Tier2,19,2,1655.0,3,New/Low-Value Active
8256,Tier2,63,1,336.0,3,New/Low-Value Active
8257,Tier2,20,6,5896.0,1,At-Risk High-Value
8258,Tier1,1,4,210.0,3,New/Low-Value Active
8259,Tier3,64,2,1231.0,3,New/Low-Value Active
8260,Tier1,161,10,13199.0,1,At-Risk High-Value
8261,Tier3,58,5,825.0,0,Champions
8262,Tier1,2,6,3591.0,0,Champions
8263,Tier3,150,2,506.0,2,Dormant/Churned
8264,Tier2,8,4,1616.0,0,Champions
8265,Tier2,19,4,2661.0,0,Champions
8266,Tier3,38,6,4890.0,0,Champions
8267,Tier1,2,9,3333.0,0,Champions
8268,Tier2,1,4,938.0,3,New/Low-Value Active
8269,Tier3,58,1,189.0,3,New/Low-Value Active
8270,Tier2,72,4,1711.0,0,Champions
8271,Tier3,84,2,1048.0,3,New/Low-Value Active
8272,Tier3,6,2,981.0,3,New/Low-Value Active
8273,Tier2,59,7,5139.0,1,At-Risk High-Value
8274,Tier2,5,3,1952.0,3,New/Low-Value Active
8275,Tier2,8,2,942.0,3,New/Low-Value Active
8276,Tier2,1,2,2465.0,3,New/Low-Value Active
8277,Tier3,53,1,47.0,3,New/Low-Value Active
8278,Tier3,126,6,2183.0,2,Dormant/Churned
8279,Tier3,34,1,517.0,3,New/Low-Value Active
8280,Tier3,187,4,1480.0,2,Dormant/Churned
8281,Tier3,83,6,785.0,0,Champions
8282,Tier3,56,5,1790.0,0,Champions
8283,Tier2,2,1,238.0,3,New/Low-Value Active
8284,Tier2,78,3,571.0,3,New/Low-Value Active
8285,Tier1,6,4,1699.0,0,Champions
8286,Tier2,344,8,11135.0,2,Dormant/Churned
8287,Tier1,75,10,3427.0,0,Champions
8288,Tier3,4,2,1851.0,3,New/Low-Value Active
8289,Tier3,47,5,1074.0,0,Champions
8290,Tier2,32,5,2346.0,0,Champions
8291,Tier2,19,4,2380.0,0,Champions
8292,Tier3,23,2,542.0,3,New/Low-Value Active
8293,Tier1,19,8,660.0,0,Champions
8294,Tier2,6,5,1775.0,0,Champions
8295,Tier3,18,6,5374.0,0,Champions
8296,Tier2,26,3,1066.0,3,New/Low-Value Active
8297,Tier3,8,3,949.0,3,New/Low-Value Active
8298,Tier3,89,5,4453.0,0,Champions
8299,Tier2,41,5,3697.0,0,Champions
8300,Tier2,6,3,1604.0,3,New/Low-Value Active
8301,Tier2,64,3,1038.0,3,New/Low-Value Active
8302,Tier2,1,3,1491.0,3,New/Low-Value Active
8303,Tier2,28,2,2973.0,3,New/Low-Value Active
8304,Tier2,19,8,193.0,0,Champions
8305,Tier3,46,1,500.0,3,New/Low-Value Active
8306,Tier3,14,4,528.0,3,New/Low-Value Active
8307,Tier1,22,10,6601.0,1,At-Risk High-Value
8308,Tier2,50,1,799.0,3,New/Low-Value Active
8309,Tier2,0,6,2026.0,0,Champions
